title,summary,categories
"클론' 구준엽, '1,200억 아내 유산' 포기 안 했다 ""자녀 위해 법적 절차""","클론 구준엽이 아내 고(故) 서희원이 남긴 유산을 포기하지 않았다는 주장이 나왔다. 대만 '삼립신문망'은 13일 ""구준엽이 서희원의 유산을 포기하지 않았으며, 자녀들이 받아야 할 몫의 유산을 얻기 위해 노력하고 있다""고 보도했다.",문화/트렌드
"흔히 먹는 '이 외식 메뉴', 덜 익혔더니⋯다리 썩어 17번 수술 끝 지팡이 신세",미국의 한 40대 여성이 덜 익은 새우를 먹은 뒤 이른바 '살 파먹는 세균'에 감염돼 다리 일부를 절제하는 대수술을 받고 가까스로 목숨을 건진 사연이 전해졌다. 13일(현지시간) 영국 데일리메일은 미국의 한 여성이 덜 익은 새우를 먹고 치명적인 세균 감염으로 다리 일부를 절제하는 수술을 받은 뒤 현재까지도 지팡이에 의지해 생활하고 있다고 보도했다.,라이프
전국 문화재단 속초 집결. '지역상생·문화동행 페스타' 성료,문화재단 협력 네트워크 확대. 지속 가능한 문화교류 기반 마련 강원 속초문화관광재단은 지난 8일부터 11일까지 속초 조양동 엑스포 상징탑 광장 일원에서 열린 '2026 지역상생·문화동행 페스타'가 성황리에 막을 내렸다고 14일 밝혔다.,라이프
원래 여름은 웃음이 많은 계절이었다,"유머와 기후위기 평상에서 모기장 치고 잔 세대, 고모와 삼촌은 얼마나 웃겼던가 에어컨에 밖은 더 뜨거워지는 불평등. 공통의 감각도 사라진다 지난주, 워크숍 일정으로 열흘 넘게 독일을 방문하고 돌아왔다.",라이프
노년에 다시 개구쟁이가 된 아버지,개구쟁이를 씻기는 일은 쉽지 않다. 씻자고 하면 못 들은 척한다.,라이프
"에어컨 켜자마자 18도 설정, 더 빨리 시원해질까?",연일 폭염이 이어지자(amid the persistent heat wave) 실내 온도를 서둘러 낮추려고 에어컨 설정 온도를 최저치 18도에 맞추곤 한다. 더 낮게 설정할수록 더 찬 바람을 더 세게 일으켜 더 빨리 시원해질(cool down) 것으로 기대하기 때문이다.,라이프
변색 없이 300년 된 초상화,"소중한 이의 모습은 언제든 볼 수 있게 주머니에 넣고 다니게 된다. 요즘에는 스마트폰에 저장하지만, 얼마 전까지는 지갑에 사진을 한 장씩 꽂아뒀다.",라이프
휴머노이드 생산직,이번 현대차 파업엔 낯선 조건이 들어 있다. AI와 로봇에 따른 고용 보장.,IT/과학
다음 신고 때는 쿠팡을 이기고 싶다,첫 부가세 신고를 했다. 개인 사업자로서 처음 마주하는 서류들에 겁이 난 나는 성실했다.,라이프
코골이 심할수록 발기 기능 떨어져. 해결책은?,코를 심하게 골거나 자는 동안 호흡이 반복적으로 멈추는 폐쇄성 수면무호흡증이 심할수록 발기 기능도 떨어질 가능성이 있다는 연구 결과가 나왔다. 영국 유니버시티칼리지런던 연구진은 수면무호흡증과 발기부전의 연관성을 살핀 기존 연구 8편을 종합 분석했다.,라이프
사유의 카페 서점 5ｍ'. 아비뇽에 스민 한국어,"아비뇽 페스티벌, 한불 수교 140주년 맞아 한국어 초청언어 선정 공식 초청작 47편 중 9편이 한국 작품 한국문학도서전·길거리 음식에 이우환 전시도 인근 아를에선 박찬욱 감독 첫 유럽 개인 사진전 (아비뇽·아를<프랑스>=연합뉴스) 송진원 특파원 '사유의 카페 서점 5ｍ', '매표소 25ｍ', '카페테리아 10ｍ'. 올해 제80회 아비뇽 연극 페스티벌을 찾은 한국인들이라면 페스티벌 본부가 자리한 생루이 회랑에서 반가운 한글 안내판을 볼 수 있다.",문화/트렌드
“수박 흰 부분 버리지 마세요”⋯여름철 유용한 활용법 3가지,여름철 수박을 먹고 나면 하얀 속껍질은 대부분 그대로 버려진다. 하지만 붉은 과육 아래의 흰 부분은 생각보다 쓰임새가 다양하다.,라이프
7월 14일 화요일,"당신의 수호성이 속삭이는 오늘의 별자리 운세와 함께, 빛나는 하루를 위한 우주의 이정표를 찾아보세요. ♑️ 염소자리 (12.22 ~ 1.19): 책임감 있는 태도로 업무를 차근차근 진행하는 날입니다.",라이프
“암 없댔는데” 뒤늦게 직장암 3기. 병원이 발견 못 한 걸까?,"PET-CT(양전자방출단층촬영·컴퓨터단층촬영)는 몸속 세포가 얼마나 활발하게 움직이는지와 장기의 모양을 한 번에 살펴보는 영상검사다. 이 가운데 암 검사에 주로 쓰이는 FDG PET-CT는 포도당과 비슷한 성질의 약물을 몸에 넣은 뒤, 이 물질이 많이 모이는 부위를 확인하는 방식이다.",라이프
이자이 콩쿠르 첫 한국 결선 성료. 남 크리스티나·진 야란 우승,벨기에 창설 세계적 콩쿠르 이천아트홀서 첫 공식 한국 결선 한국인 이세나 최연소 2위 벨기에에서 창설된 이자이 국제음악콩쿠르(Ysaÿe International Music Competition)가 국제 클래식 음악 콩쿠르로는 처음으로 한국에서 공식 결선을 열고 지난 11일 이천아트홀에서 막을 내렸다. 벨기에 이자이 국제음악콩쿠르 본부와 한국국제예술학교(KISA)가 공동 개최했다.,문화/트렌드|사회/세계
"화요일, 전국에 비와 ‘찜통더위’. 경기·강원 북부 시간당 50㎜ 강한 비","화요일인 14일에는 전국에 비가 내리는 와중에도 ‘찜통더위’가 이어질 전망이다. 13일 기상청에 따르면 14일 오전부터 수도권과 충남에서 비가 시작돼 오후 강원도와 충북, 전라권으로 확대되겠고, 밤부터는 경상권에도 비가 내릴 것으로 예보됐다.",라이프
신임 국립국어원장에 이관규 고려대 교수,문화체육관광부(장관 최휘영)는 국립국어원장에 이관규(65) 고려대 국어교육과 교수가 인사혁신처 공모를 통해 13일 자로 임명됐다고 밝혔다. 신임 원장의 임기는 2년이다.,정치|사회/세계
“1인당 1억 증발” 섬뜩한 경고. 3040도 절대 안심 못 할 ‘이 병’ 뭐길래?,65세 이전에 발생하는 초로기 치매 환자는 실제 진단을 받기 최대 15년 전부터 업무 생산성이 떨어질 수 있다는 연구 결과가 나왔다. 젊은 연령대에서 나타나는 치매 역시 조기에 발견해야 개인과 사회가 부담해야 할 경제적 손실을 줄일 수 있다는 분석이다.,라이프
"구창모, 37년만에 새 앨범. 히트곡·신곡 등 14곡 수록","밴드 송골매의 메인 보컬 겸 솔로 가수 구창모가 14일 낮 12시 스페셜 앨범 ‘메모리 & 퓨처’(Memory & Future)를 발표한다고 똘배엔터테인먼트가 13일 밝혔다. 연합뉴스에 따르면, ‘메모리 & 퓨처’는 구창모가 지난 1989년 5집 ‘슬픈연정’ 이후 37년 만에 발표하는 공식적인 새 앨범이다.",문화/트렌드
"제주에 뜬 ‘지브리 월드’, 서울서 만나는 뒤샹","스튜디오 지브리전 in Jeju '스튜디오 지브리전(展) in Jeju'가 제주 동화마을에서 개막했다. 전시는 약 3100㎡ 규모로 조성됐으며, 전시장에는 스튜디오 지브리의 대표 명작 '센과 치히로의 행방불명', '이웃집 토토로', '천공의 성 라퓨타', '모노노케 히메' 속 장면을 재현한 조형물이 설치됐다.",문화/트렌드|라이프
“혈관 건강해진다”. 영양사 추천 ‘최고의 간식’은?,높은 혈압은 심혈관 질환 발생의 주요 위험 요인 중 하나다. 다행히 식단만 바꿔도 혈당 조절이 쉬워진다.,라이프
"서울시, 천경자 도록에 저작권료 부과 논란",市 “저작권 넘긴 만큼 허가 필요” 재단 “공익사업”. 분쟁조정 예고 고(故) 천경자(1924~2015) 화백의 작품을 세계에 알리기 위해 제작한 영문 도록을 둘러싸고 작품을 기증받아 소장 중인 서울시와 천 화백 유족 측의 천경자재단이 저작권 사용료를 놓고 맞서고 있다.,라이프
"다큐 영화 '청년 조용기' 9월 개봉. ""절망 처한 이들에게 희망 메시지""",오는 9월 영산 조용기 목사 5주기를 앞두고 청년 조용기의 삶과 신앙을 조명하는 다큐멘터리 영화 '청년 조용기'가 개봉합니다. 절망의 끝에서 복음을 만나 전 세계에 긍정의 신앙을 전파했던 조용기 목사의 청년 시절이 사실적 기록물과 현대 기술이 만나 생생하게 재현될 예정입니다.,문화/트렌드
"“똥배인 줄 알았는데”⋯볼록 나온 아랫배, ‘이것’ 보면 정체 보인다?",아랫배만 유독 볼록 나오면 보기도 흉하지만 걱정도 앞선다. 그런데 같은 '똥배'처럼 보여도 원인은 제각각이다.,라이프
영원으로 비상하다' 외,"신앙은 가장 가까운 가족의 사랑 속에서 움트고, 시대와 역사의 고민 속에서 단단해지며, 마침내 우리 내면에서 꽃을 피웁니다. 병상의 아내를 지킨 남편의 사랑과 진짜 아버지를 찾아간 탈북민의 눈물, 그리고 오늘날 한국교회의 위기를 비추는 역사적 거울과 수 세기를 뛰어넘은 고전의 지혜까지.",라이프
"‘쾅’ 들이받고 줄행랑친 음주 운전자, 붙잡고 보니. ‘반전 신분’에 발칵",술 마신 채 운전하다 사고 낸 후 현장을 벗어난 혐의로 대구의 한 경찰관이 조사를 받고 있다. 대구 수성경찰서는 13일 대구경찰청 소속 A경장을 도로교통법 위반 혐의로 불구속 입건했다고 밝혔다.,사회/세계
내달 부산에서 故전유성 헌정 무대. 이홍렬·김신영 출연,"지난해 세상을 떠난 ‘개그계 대부’ 고(故) 전유성을 기리는 헌정 무대가 마련된다. 연합뉴스에 따르면, 부산국제코미디페스티벌 측은 다음 달 21∼30일 열리는 제 14회 행사에서 ‘전유성 없는 전유성 쇼’를 무대에 올린다고 13일 밝혔다.",문화/트렌드
“출산 후 ‘산후우울증’ 아빠에게도 온다”. ‘이 증상’으로 나타나,신생아 父 10명 중 1명 ‘산후우울증’ 경험 분노·짜증·과음 등 증상으로 나타나 산후우울증은 흔히 산모가 겪는 질환으로 알려져 있지만 실제로는 신생아 아빠 10명 중 1명도 비슷한 증상을 경험하는 것으로 나타났다. 출산한 여성 7명 중 1명이 겪는 것으로 알려진 산후우울증은 출산 직후 급격한 호르몬 변화와 스트레스가 뇌의 신경전달물질에 영향을 끼쳐 발생한다.,라이프
"""아이고 더워"" 에어컨 틀었더니 목 칼칼. 단순 감기 아닐 수도?",여름철에는 냉방기 사용으로 목 점막이 건조하고 예민해지기 쉽다. 여기에 피로와 수면 부족까지 겹치면 세균이나 바이러스 감염에 더 취약해진다.,라이프
봉화은어축제 25일 개막. 은어잡이·물놀이·야간공연 '풍성',9일간 내성천 일원 개최. 가족형 피서축제로 콘텐츠 대폭 강화 대한민국 대표 여름축제인 제28회 봉화은어축제가 오는 25일부터 8월 2일까지 9일간 봉화읍 내성천 일원에서 열린다.,문화/트렌드|라이프
출구 없는 경쟁에 내몰린 청년들. 연극 ‘엑시트’,8월 6~16일 대학로 여행자극장 집단 커닝 연루된 대학생 이야기 집단 커닝 사건에 연루된 대학생 8명 가운데 징계를 피할 수 있는 사람은 단 2명뿐이다. 제한된 ‘출구’를 차지하기 위해 서로를 밀어내는 청년들의 생존 경쟁이 무대 위에서 펼쳐진다.,문화/트렌드
중앙그룹 채권투자자들 “회사채 발행 전부터 자본잠식”,종합편성채널 JTBC 등 중앙그룹 계열사 채권 투자자들이 13일 “JTBC는 회사채 발행 이전부터 사실상 완전자본잠식 상태였다”며 금융당국에 발행·판매 전 과정에 대한 검사를 촉구했다. 이와 관련해 JTBC는 이날 입장을 내고 “신종자본증권 발행 및 신종자본대출 실행과 관련해 기업회계기준에 따라 재무 상황을 적절히 공시했고 자본시장법을 준수했다”고 밝혔다.,경제
“불볕에 과일 화상 입을라”. 40도 끓는 더위에 애끓는 농심,"‘폭염중대경보’ 포항 가보니 사과 일소피해 등 농촌 ‘비상’ 고령 농민 야외활동 자제 문자 기계면선 이장들 마을별 순찰 뙤약볕 탓 피서객도 절반 ‘뚝’ 포스코, 작업 환경 지원 강화 “물이야 내가 어떻게든 주면 되는데, 사과가 햇볕에 데버릴까봐 그게 걱정이지.” 한상수씨(68)가 13일 경북 포항시 북구 기계면의 사과밭에서 나무 아래로 허리를 숙인 채 스프링클러를 손보며 말했다. 3300여㎡ 규모의 밭에서 30년째 사과를 키워온 한씨는 폭염에도 1~2시간마다 밭을 찾아 물이 제대로 나오는지 확인했다.",라이프
"오케이 마담2' 박성웅·이상윤·배정남, 벌써 시즌3? 세 남자의 희망회로",영화 '오케이 마담2' 주조연 배우들이 벌써부터 시즌3를 기대하는 입담으로 현장을 웃음바다로 만들었다. '오케이 마담2'는 2020년 코로나19 확산 당시 개봉해 기대 이상의 흥행을 기록한 '오케이 마담'의 속편이다.,문화/트렌드
136개 시민단체 “공론화 없이 개발 폭주” 재검토 요구,"정부, 원전 증설 공식화 기후부 장관, SMR 등 검토 언급 “의견 수렴 후 12차 전기본에 반영” 정부가 서남권 반도체 산업단지 조성 등 ‘3대 메가프로젝트’에 따른 전력 수요 급증에 대비해 원자력발전소 증설 계획을 내비쳤다. 136개 시민사회단체는 3대 메가프로젝트를 “개발 폭주”로 규정하고 전면 재검토를 요구했다.",정치
멀리 안 가도 관광·휴양 다 잡는다. 오키나와 허니문 패키지 확대,"김해공항서 2시간대. 대구 허니문팩토리, 미야코지마·이시가키까지 묶었다 대구 허니문팩토리가 김해공항 직항을 활용한 오키나와 신혼여행 상품을 출시했다.",라이프
울릉도 국제 트레일러닝대회 성료. 300명 참가 'K-관광섬' 매력 알렸다,해담길 40㎞ 달리며 천혜 자연 만끽. 체류형 관광·지역상권 활성화 효과 울릉군이 국제 트레일러닝 대회를 성공적으로 개최하며 K-관광섬 대표 콘텐츠 육성에 속도를 내고 있다.,라이프|사회/세계
서울 전역 폭염 계속. 전날 온열질환자 9명 발생,전국적으로 폭염이 이어지는 가운데 12일 서울에서 9명의 온열질환자가 나왔다. 13일 서울시에 따르면 질병관리청 공식 통계 발표 기준으로 전날 서울에서 발생한 온열질환자가 9명으로 집계됐다.,사회/세계
"‘21kg 감량’ 손담비, 갈비뼈 앙상 잘록 허리. 비결은 ‘이 운동’?","가수 겸 배우 손담비 자이로토닉 가수 겸 배우 손담비가 운동하는 모습을 공개했다. 손담비는 최근 ""비 오는 날은 운동이지.",라이프|문화/트렌드
‘중구 투어패스’ 4종으로 확대. 추천 코스도 제공,"서울 중구가 지난해 4월 정식 출시한 ‘서울중구 투어패스’를 다양화했다고 13일 밝혔다. 이용자 수요와 패턴을 반영해 상품 구성을 기존 2종에서 4종으로 확대하고, 여행 목적에 맞춘 상품도 새롭게 마련했다.",라이프
40년간 축적된 시간·공간. 빛과 함께 다시 조명하다,"MMCA 과천 40주년: 빛의 상상들 자연 환경·건축, ‘빛’ 주제로 연결 시선 잡는 이반 나바로 ‘에코’ ‘무제’ 佛 현대미술가 파레노 ‘마퀴’ 공개 김아영 연작 ‘딜리버리 댄서’도 전시 김성희 관장 “새 40년 상상 계기되길” 바닥에 펼쳐진 작품을 보는 순간, 빛이 만들어내는 환영 속으로 순식간에 빨려 들어가는 듯한 느낌이 들었다. 마치 끝을 알 수 없는 깊은 우물을 들여다보는 순간의 느낌이라고 할까.",문화/트렌드
"“퇴근길 토할뻔”. 폭염보다 더 무서운 ‘땀냄새’, 없앨 수 없을까?","본격적인 폭염이 시작된 가운데, 지독한 땀 냄새의 공포도 같이 찾아왔다. 출·퇴근길 대중교통에서 풍기는 땀 냄새에 “토할 것 같다”는 사연도 온라인 등에서 심심찮게 볼 수 있다.",라이프
“홈플 사태 해결 대통령이 나서라”. 영업 임시 중단에 노조 집결,청 회견 15일 총궐기 예고도 홈플러스 대형마트 전 점포가 운영 자금 고갈 등으로 영업을 임시 중단한 가운데 홈플러스 노동자들이 청와대 앞에 모여 정부의 즉각적인 사태 해결과 개입을 촉구했다. 민주노총 서비스연맹 마트산업노동조합(이하 마트노조)은 13일 오후 서울 종로구 청와대 분수대 앞에서 회견을 열고 “정부는 즉각 범정부 비상대책기구를 구성하고 긴급 대책을 마련하라”고 밝혔다.,정치|경제|사회/세계
"관악문화재단, ‘2026 관악강감찬축제’ 빛낼 ‘고려장터’ 참여 음식점 모집",서울 관악구 대표 맛집이 한자리에 모인다. 지역경제 활성화 위한 지역 음식점을 12개 팀 내외로 모집한다.,문화/트렌드|사회/세계
“아내와 성생활 20년 없었는데”. 응급실 찾은 83세男 ‘매독’ 진단 미스터리,온몸의 피부가 가려워 응급실을 찾은 벨기에의 83세 남성이 뜻밖에도 ‘매독’ 진단을 받았다. 결혼 50년 차인 아내를 두고 날벼락 같은 확진 통보를 받은 남성은 뒤늦게 “젊었을 때 성병에 걸린 적이 있다”고 털어놨으나 의료진은 최근에 발생한 새로운 감염 경로일 가능성도 배제하지 않고 있다.,라이프
"현대차 임금협상 평행선. 노조, 사흘간 부분파업으로 압박",삼성전자 합의로 보상심리·아틀라스 로봇 도입에 고용 불안 커져 기본급 14만9600원 인상·작년 순이익의 30% 성과급 지급 요구 ‘완전월급제’는 내년 협의. 노동 환경 개선 등에선 합의점 찾아 현대자동차 노사가 임금 및 단체협약(임단협) 교섭 과정에서 평행선을 달리고 있다.,경제
태풍 '바비' 중국서 약화. 비바람 한반도 향해,"태풍 '바비'가 중국에 상륙하며 남긴 수증기가 한반도로 유입되며 화요일과 수요일, 전국 곳곳에서 비바람이 예상됩니다. 태풍 '바비'는 13일(월) 15시쯤 중국 칭다오 남서쪽 약 280㎞ 부근에서 열대저압부로 세력이 약화했습니다.",사회/세계
마흔 살 미술관에 ‘빛’ 더하니. 익숙한 공간이 한껏 달라졌다,"국립현대미술관 과천관 새 전시 청계산 자락에 안긴 국립현대미술관 과천관에서는 자연과 건축, 예술이 만난다. 건축가 김태수는 전통 건축의 공간 구성을 재해석했다.",문화/트렌드
"순교의 피부터 유관순의 숨결까지. 한 도시 안, 서로 다른 믿음의 흔적을 잇다","원도심 종교 유산 연결 ‘공주 이음길’ 불교·천주교·개신교·동학·유교 박해와 순교의 역사·항일의 자취 여러 시대 사건·기억 따라가는 길 짙은 회색 돌판에는 이름들이 빼곡했다. 박바울로(45세) 삽다리인, 고선양(65세)과 장남(25세) 및 차남(22세), 맏며느리(25세)와 막내며느리(21세).",라이프
‘4시간 하이라이트’가 길다고요?. 원작은 도시락 싸서 나흘 봅니다,바그너 ‘니벨룽의 반지’ 총 15시간 넘는 4부작의 요약본 북유럽 신화에 바탕 둔 대서사시 장시간 공연에 독특한 풍경 연출 공연 시간은 4시간. 웬만한 오페라 한 편보다 길다.,문화/트렌드
나도 바퀴벌레다,"The Specials ‘Ghost Town’(1981) 1981년, 영국 코번트리는 자동차 산업의 붕괴와 함께 무너져가고 있었다. 상점은 문을 닫았고, 실업률은 20%에 육박했다.",사회/세계
피자를 기다리며,피자를 기다리며 반달 모양 엄청 큰 칼로 피자를 잘라주는 코너가 있어 롯데슈퍼엔 붙잡혀 피자를 기다리고 있다보니 매장엔 행텐 티셔츠 5천원 동남아 노동자들 옷을 들어올려 자기 가슴에 대본다 멀리서 나도 괜히 가슴에 대봤다 -김영승(1958~) --------------- 시인은 피자 가게에서 피자가 구워지길 기다린다. 그 가게는 큼직한 칼로 잘라서 손님에게 내주므로 조각달 같은 피자를 먹을 수 있는 곳이다.,라이프
다정한 경쟁이 가능할까,고등학교에 강의를 가면 많이 듣는 질문이 있다. “다정한 경쟁이 가능합니까?” 하는 것이다.,라이프
7월 13일 월요일,"당신의 수호성이 속삭이는 오늘의 별자리 운세와 함께, 빛나는 하루를 위한 우주의 이정표를 찾아보세요. ♑️ 염소자리 (12.22 ~ 1.19): 꾸준히 쌓아온 노력이 결실을 맺는 시기가 도래하는군요.",라이프
내 목소리가 '레게 비트' 됐네,"더스쿠프 Life+Brand 쇼트폼 더스쿠픽 130편 EP-40 Riddim 휴대할 수 있는 레게 음악 메이커 400개가 넘는 사운드 연주해 하나씩 음악 쌓아가는 재미 # 버튼만 눌렀는데 레게 비트가 완성된다고? 언뜻 보면 계산기처럼 생긴 이 물건, 사실은 음악을 만드는 기계입니다.",라이프
45세부터는 오래 걷기보다 '이렇게'. 지방 잘 타는 걷기 5가지,러닝머신과 각종 유산소 운동기구는 접근성이 높고 누구나 쉽게 시작할 수 있는 대표적인 운동이다. 다만 같은 동작을 반복하는 운동은 시간이 지날수록 자극이 줄어 운동 효과와 지속성이 떨어질 수 있다.,라이프
북항 ‘카르멘’이 남긴 과제,"11~12일 부산 북항 랜드마크 부지에서 열린 야외 오페라 ‘카르멘’(작곡 조르주 비제)은 도시의 변화를 상징적으로 보여준 장면이었다. 별빛과 바다를 배경으로 약 5000명의 시민이 함께한 공연은, 북항이라는 공간이 문화 무대로 확장되고 있음을 실감하게 했다.",문화/트렌드
“심장마비 올뻔”. 박준형 몸 망친 ‘비타민 복용법’은?,댄스그룹 지오디(god)의 맏형 박준형이 비타민 과다 복용으로 부정맥 진단을 받은 사연을 전했다. 11일 가수 딘딘의 유튜브 채널 ‘딘딘은 딘딘’에 출연한 박준형은 코로나 팬데믹 시기에 겪었던 비타민 과다 복용 사례를 이야기했다.,라이프
"한강 “글로 세상과 ‘연결’되는 기적, 그 감각을 담고 싶다···쓰고 싶은 소설 3개""","한강 작가, 프랑스 ‘아비뇽 페스티벌’에서 90분 대담 ‘어떻게 눈 위에 흔적을 남길까’ 주제로 망각에 맞서는 문학의 의미 풀어 차기작에 대해 “쓰고 싶은 소설 3개”. 행사장 가득 메운 관객들 ‘초집중’ 세계 최대 공연예술축제가 열리고 있는 프랑스 아비뇽.",문화/트렌드
잠 못 자면 혈당 올라간다? 혈당 치솟게 만드는 뜻밖의 원인 6가지,"수면 부족, 약물 등 혈당 높이는 원인들 혈당은 음식뿐 아니라 수면, 스트레스, 호르몬 변화, 복용 중인 약물, 감염 등 다양한 요인의 영향을 받는다. 평소 식단을 잘 관리하고 있는데도 혈당이 예상보다 높게 나온다면 생활습관이나 건강 상태를 함께 살펴볼 필요가 있다.",라이프
한밤중에 자꾸 깬다면. 스마트폰보다 먼저 살펴야 할 것,"잠들었다가 새벽 2시쯤 갑자기 눈이 떠지고, 다시 잠들지 못해 뒤척이는 사람이 적지 않다. 이런 현상은 단순히 몸이 덜 피곤해서가 아니라, 스트레스로 인해 뇌가 계속 '경계 상태'를 유지하기 때문일 수 있다.",라이프
부산항 북항 찾은 ‘카르멘’. 오페라 도시 부산 첫발,"오페라하우스 배경으로 정명훈과 APO의 명품 선율 울려 후덥지근한 날씨 속 배우들의 열연에 관객 환호로 화답 부산오페라하우스의 성공적인 개관을 기원하며 부산항 북항에서 열린 오페라 ‘카르멘’ 공연이 시민들의 뜨거운 관심 속에 성황리에 막을 내렸다. 지난 11일부터 12일까지 이틀간 부산항 북항 특설무대에서 펼쳐진 이번 공연은 클래식부산 예술감독 정명훈이 지휘를 맡고, 아시아필하모닉오케스트라(APO)와 국내외 정상급 성악가들이 호흡을 맞추며 수준 높은 무대를 선보였다.",문화/트렌드|라이프
남녀 20명 뽑는데 4225명 지원. 낙산사 '나는 절로' 5쌍 탄생,"강원·수도권 미혼남녀 20명 참가 차담·블라인드 데이트·플로깅 진행 전국에서 4225명이 신청한 미혼남녀 만남 프로그램 '나는 절로, 낙산사'에서 최종 5쌍의 커플이 탄생했다. 대한불교조계종사회복지재단은 강원관광재단과 지난 11일부터 12일까지 강원 양양 낙산사에서 진행한 '나는 절로, 낙산사'를 마무리한 결과 참가자 20명 가운데 10명이 최종 커플로 연결됐다고 12일 밝혔다.",라이프
"작가 한강 ""정치적 글쓰기와 내면적 글쓰기 나뉘지 않아""","제80회 아비뇽 연극 축제서 독자들 만나. 노벨상 수상 후 첫 공개 활동 ""작품서 보편적 인간에 대해 이야기.",문화/트렌드
경기 25개 시군에 열대야주의보. 올해 첫 재난안전본부 1단계 가동,경기도가 화성 등 도내 25개 시군에 열대야주의보가 발효됨에 따라 올해 첫 폭염 대응 재난안전대책본부 비상1단계를 가동한다고 오늘(12일) 밝혔습니다. 경기도는 도 전역에 폭염특보가 발효 중인 가운데 열대야주의보까지 확대되자 폭염 위기 경보를 심각 단계로 격상하고 기존 합동전담팀 운영체계를 이날 오후 6시부터 재난안전대책본부 체계로 전환했습니다.,사회/세계|라이프
한강 “문학은 우리를 삶으로 한 발 나아가게 한다”···아비뇽서 전한 ‘연결의 기적’,"아비뇽 페스티벌 대담 참석한 한강 노벨문학상 수상 이후 오랜만에 공식 석상 참여 “봉주르” 인사, 회랑 꽉 채운 관객들은 ‘초집중’ 기억과 망각, 흔적을 남기는 문학의 의미 말해 절망적인 문학도 “혼자가 아니구나” 느끼게 해 “세상과 연결돼 있다는 것이 기적” 세계 최대 공연예술축제가 열리고 있는 프랑스 아비뇽. 12일(현지시간) 한낮의 뜨거운 햇살이 내리쬐는 생루이 회랑(Cloître Saint-Louis)은 한강 작가를 만나기 위해 모인 관객들로 가득 찼다.",문화/트렌드
천안 비닐하우스서 80대 숨지는 등 충남서 온열질환 6명 접수(종합),대전과 충남 일부 지역에 폭염경보가 내려진 가운데 12일 충남 천안에서 80대가 비닐하우스 작업 중 숨지는 등 모두 6명의 온열질환자가 발생했다. 충남소방본부에 따르면 이날 오후 4시 42분께 천안시 입장면의 한 비닐하우스 내에서 A(80대)씨가 숨진 채 발견됐다.,사회/세계|라이프
"제18회 한국장로교의 날. ""한국교회 회복 위해 공적 책임 다짐""","장로교 26개 교단 연합 한장총. ""교회의 본질·공공성·사명 회복"" 2027 평양대부흥 120주년 앞두고 영적 부흥 강조 비전선언문 발표.",라이프
“반도체 때문에” 탈원전감축. 기후부의 ‘원전 변심’,"재생에너지 후퇴 우려 김성환 기후에너지환경부 장관이 반도체와 인공지능(AI) 산업단지 전력 공급을 이유로 추가 원자력발전소 건설 검토 필요성을 언급하면서, 기후부의 재생에너지 중심 에너지 전환 기조가 후퇴하는 것 아니냐는 우려가 나온다. ‘탈원전’ 인사로 분류됐던 김 장관은 취임 이후 ‘감원전’을 거쳐 최근에는 원전 증설 가능성까지 열어뒀다.",경제|IT/과학
"제주 4·3, 판소리, 한강 소설 낭독. 세계 최대 공연축제 주인공은 ‘한국’",한글로 물든 ‘아비뇽 페스티벌’ 공식 초청 언어로 한국어 선정 아시아·단일 국가 언어 중 최초 한식 부스·K팝 버스킹도 진행 프랑스 남부의 작은 고도(古都) 아비뇽이 한국어로 물들고 있다. 교황청 광장을 중심으로 수백개의 공연 포스터가 도시를 뒤덮은 가운데 거리 곳곳의 안내판에는 프랑스어와 한국어가 나란히 적혀 있다.,문화/트렌드|라이프
"전국 대부분 지역 열대야주의보. ""취침 전 실내 온도 확인""","폭염주의보' 수준 지역서 밤 최저 25도 예상 때 발표 기상청, 실내온도 확인·물 한잔·취약계층 안부 당부 (서울=뉴스1) 서울 전역을 포함한 전국 대부분 지역에 12일 오후 5시부터 열대야주의보가 내려졌다. 기상청은 △경기도 대부분 지역 △강원도 양구 산지 △충남 공주·아산·논산·부여·예산 △전북 남원 △경북 구미·영천·청도·고령·성주·상주·예천·의성·김천 북부·안동 서부·경주 중북부 △경남 의령·함안·진주·통영·사천·거제·고성·남해·하동 남부·산청 동남부·합천 남부 △제주도 서귀포시 남부 △인천 영종·남부·북부 △대구 군위·달성 북부 △부산 동부 △울산 △울릉도·독도 등 지역에 열대야주의보를 발표했다고 밝혔다.",사회/세계|라이프
‘8kg 감량’ 조혜련 “간식으로 ‘이 음식’ 먹어”. 뼈말라 몸매 유지 비결?,"방송인 조혜련 몸매 관리 비결 8kg을 감량해 화제가 된 방송인 조혜련(55)이 체중 유지 노하우를 공개했다. 최근 유튜브 채널 '조회련: 조혜련'에는 '52kg 갈비뼈 보이는 조혜련의 충격적인 건강 상태ㅣ조혜련 다이어트, 인바디 결과'라는 제목의 영상이 올라왔다.",라이프
강원서부보훈지청 ‘기억을 그리다: 호국영웅의 젊은 날’ 전시회,7월10일~19일 애니메이션박물관서 진행 ‘기억을 그리다: 호국영웅의 젊은 날’ 전시회가 오는 19일까지 애니메이션박물관 창작발전소에서 열린다. 강원서부보훈지청은 지난 10일 애니메이션박물관 창작발전소에서 ‘기억을 그리다: 호국영웅의 젊은 날’ 전시회 개막식을 진행했다.,문화/트렌드
